Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 19:00,Yom River       ,Reach1,69411   ,44.97232437133789
31/08/2026 19:00,Yom River       ,Reach1,68408   ,44.89582443237305
31/08/2026 19:00,Yom River       ,Reach1,67384   ,44.84796905517578
31/08/2026 19:00,Yom River       ,Reach1,66461   ,44.77603530883789
31/08/2026 19:00,Yom River       ,Reach1,66362   ,44.749820709228516
31/08/2026 19:00,Yom River       ,Reach1,65348   ,44.64923858642578
31/08/2026 19:00,Yom River       ,Reach1,64354   ,44.50811767578125
31/08/2026 19:00,Yom River       ,Reach1,63989   ,44.476417541503906
31/08/2026 19:00,Yom River       ,Reach1,62991   ,44.38589096069336
31/08/2026 19:00,Yom River       ,Reach1,61993   ,44.09907531738281
31/08/2026 19:00,Yom River       ,Reach1,61000   ,43.79579544067383
31/08/2026 19:00,Yom River       ,Reach1,60014   ,43.63029098510742
31/08/2026 19:00,Yom River       ,Reach1,59047   ,43.36145782470703
31/08/2026 19:00,Yom River       ,Reach1,58048   ,43.149314880371094
31/08/2026 19:00,Yom River       ,Reach1,57092   ,43.03745651245117
31/08/2026 19:00,Yom River       ,Reach1,56108   ,42.890541076660156
31/08/2026 19:00,Yom River       ,Reach1,55126   ,42.73265838623047
31/08/2026 19:00,Yom River       ,Reach1,54142   ,42.431209564208984
31/08/2026 19:00,Yom River       ,Reach1,53147   ,42.21662902832031
31/08/2026 19:00,Yom River       ,Reach1,52140   ,42.133113861083984
31/08/2026 19:00,Yom River       ,Reach1,51151   ,42.0401496887207
31/08/2026 19:00,Yom River       ,Reach1,50166   ,41.9407844543457
31/08/2026 19:00,Yom River       ,Reach1,49194   ,41.71736526489258
31/08/2026 19:00,Yom River       ,Reach1,48273   ,41.55216598510742
31/08/2026 19:00,Yom River       ,Reach1,47644   ,41.45219039916992
31/08/2026 19:00,Yom River       ,Reach1,47337   ,41.39214324951172
31/08/2026 19:00,Yom River       ,Reach1,46345   ,41.05290222167969
31/08/2026 19:00,Yom River       ,Reach1,46211   ,41.06113052368164
31/08/2026 19:00,Yom River       ,Reach1,45324   ,40.996517181396484
31/08/2026 19:00,Yom River       ,Reach1,44349   ,40.93037033081055
31/08/2026 19:00,Yom River       ,Reach1,43371   ,40.818511962890625
31/08/2026 19:00,Yom River       ,Reach1,42430   ,40.65422439575195
31/08/2026 19:00,Yom River       ,Reach1,41446   ,40.47530746459961
31/08/2026 19:00,Yom River       ,Reach1,40469   ,40.35551834106445
31/08/2026 19:00,Yom River       ,Reach1,39509   ,40.19854736328125
31/08/2026 19:00,Yom River       ,Reach1,38521   ,40.0516357421875
31/08/2026 19:00,Yom River       ,Reach1,37562   ,39.89649200439453
31/08/2026 19:00,Yom River       ,Reach1,36625   ,39.74287414550781
31/08/2026 19:00,Yom River       ,Reach1,35670   ,39.573097229003906
31/08/2026 19:00,Yom River       ,Reach1,34764   ,39.4578857421875
31/08/2026 19:00,Yom River       ,Reach1,33751   ,39.4155158996582
31/08/2026 19:00,Yom River       ,Reach1,32750   ,39.26982116699219
31/08/2026 19:00,Yom River       ,Reach2,31762   ,39.26982116699219
31/08/2026 19:00,Yom River       ,Reach2,30760   ,39.129310607910156
31/08/2026 19:00,Yom River       ,Reach2,30227   ,39.09547805786133
31/08/2026 19:00,Yom River       ,Reach2,30189   ,39.09547805786133
