Date,River,Reach,Cross Section,Water_Elevation
19/04/2026 23:00,Thachin         ,Reach1,170764,1.5541752576828003
19/04/2026 23:00,Thachin         ,Reach1,142824,0.8500872254371643
19/04/2026 23:00,Thachin         ,Reach1,125488,0.9698736071586608
19/04/2026 23:00,Thachin         ,Reach1,84876,1.0600943565368652
20/04/2026 00:00,Thachin         ,Reach1,170764,1.5492985248565674
20/04/2026 00:00,Thachin         ,Reach1,142824,0.9698736071586608
20/04/2026 00:00,Thachin         ,Reach1,125488,1.0399775505065918
20/04/2026 00:00,Thachin         ,Reach1,84876,1.0799064636230469
20/04/2026 01:00,Thachin         ,Reach1,170764,1.5419832468032837
20/04/2026 01:00,Thachin         ,Reach1,142824,1.0500359535217283
20/04/2026 01:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 01:00,Thachin         ,Reach1,84876,1.0399775505065918
20/04/2026 02:00,Thachin         ,Reach1,170764,1.53680157661438
20/04/2026 02:00,Thachin         ,Reach1,142824,1.1000231504440308
20/04/2026 02:00,Thachin         ,Reach1,125488,1.1100815534591677
20/04/2026 02:00,Thachin         ,Reach1,84876,0.8900160193443298
20/04/2026 03:00,Thachin         ,Reach1,170764,1.5416784286499023
20/04/2026 03:00,Thachin         ,Reach1,142824,1.1201399564743042
20/04/2026 03:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 03:00,Thachin         ,Reach1,84876,0.8001000285148621
20/04/2026 04:00,Thachin         ,Reach1,170764,1.555394411087036
20/04/2026 04:00,Thachin         ,Reach1,142824,1.089964747428894
20/04/2026 04:00,Thachin         ,Reach1,125488,1.0198607444763184
20/04/2026 04:00,Thachin         ,Reach1,84876,0.7199376225471497
20/04/2026 05:00,Thachin         ,Reach1,170764,1.5761208534240725
20/04/2026 05:00,Thachin         ,Reach1,142824,1.0198607444763184
20/04/2026 05:00,Thachin         ,Reach1,125488,0.9899904131889344
20/04/2026 05:00,Thachin         ,Reach1,84876,0.6598920226097107
20/04/2026 06:00,Thachin         ,Reach1,170764,1.594713568687439
20/04/2026 06:00,Thachin         ,Reach1,142824,0.9899904131889344
20/04/2026 06:00,Thachin         ,Reach1,125488,0.9601200222969056
20/04/2026 06:00,Thachin         ,Reach1,84876,0.6199631690979004
20/04/2026 07:00,Thachin         ,Reach1,170764,1.6084295511245728
20/04/2026 07:00,Thachin         ,Reach1,142824,0.9500616192817688
20/04/2026 07:00,Thachin         ,Reach1,125488,0.940003216266632
20/04/2026 07:00,Thachin         ,Reach1,84876,0.7098792195320129
20/04/2026 08:00,Thachin         ,Reach1,170764,1.6099536418914795
20/04/2026 08:00,Thachin         ,Reach1,142824,0.92994487285614
20/04/2026 08:00,Thachin         ,Reach1,125488,0.9101328253746032
20/04/2026 08:00,Thachin         ,Reach1,84876,0.9000744223594666
20/04/2026 09:00,Thachin         ,Reach1,170764,1.603248119354248
20/04/2026 09:00,Thachin         ,Reach1,142824,0.9101328253746032
20/04/2026 09:00,Thachin         ,Reach1,125488,0.940003216266632
20/04/2026 09:00,Thachin         ,Reach1,84876,1.0600943565368652
20/04/2026 10:00,Thachin         ,Reach1,170764,1.5901416540145874
20/04/2026 10:00,Thachin         ,Reach1,142824,0.919886350631714
20/04/2026 10:00,Thachin         ,Reach1,125488,1.0198607444763184
20/04/2026 10:00,Thachin         ,Reach1,84876,1.1298936605453491
20/04/2026 11:00,Thachin         ,Reach1,170764,1.5770351886749268
20/04/2026 11:00,Thachin         ,Reach1,142824,1.029919147491455
20/04/2026 11:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 11:00,Thachin         ,Reach1,84876,1.1701271533966064
20/04/2026 12:00,Thachin         ,Reach1,170764,1.5611857175827026
20/04/2026 12:00,Thachin         ,Reach1,142824,1.089964747428894
20/04/2026 12:00,Thachin         ,Reach1,125488,1.1298936605453491
20/04/2026 12:00,Thachin         ,Reach1,84876,1.1399520635604858
20/04/2026 13:00,Thachin         ,Reach1,170764,1.5462504625320437
20/04/2026 13:00,Thachin         ,Reach1,142824,1.1298936605453491
20/04/2026 13:00,Thachin         ,Reach1,125488,1.1500104665756226
20/04/2026 13:00,Thachin         ,Reach1,84876,1.029919147491455
20/04/2026 14:00,Thachin         ,Reach1,170764,1.540459156036377
20/04/2026 14:00,Thachin         ,Reach1,142824,1.1600688695907593
20/04/2026 14:00,Thachin         ,Reach1,125488,1.1298936605453491
