Date,River,Reach,Cross Section,Water_Elevation
19/11/2025 13:00,Thachin         ,Reach2,194202  ,4.99597692489624
19/11/2025 13:00,Thachin         ,Reach3,142824  ,2.6118311882019043
19/11/2025 13:00,Thachin         ,Reach3,125488  ,1.9946112632751465
19/11/2025 13:00,Thachin         ,Reach3,84876   ,1.4959584474563599
19/11/2025 13:00,Thachin         ,Reach3,55827   ,1.023518443107605
19/11/2025 14:00,Thachin         ,Reach2,194202  ,4.998720169067383
19/11/2025 14:00,Thachin         ,Reach3,142824  ,2.64109206199646
19/11/2025 14:00,Thachin         ,Reach3,125488  ,2.035759210586548
19/11/2025 14:00,Thachin         ,Reach3,84876   ,1.4730985164642334
19/11/2025 14:00,Thachin         ,Reach3,55827   ,0.9012936353683472
19/11/2025 15:00,Thachin         ,Reach2,194202  ,5.001158714294434
19/11/2025 15:00,Thachin         ,Reach3,142824  ,2.669743061065674
19/11/2025 15:00,Thachin         ,Reach3,125488  ,2.067763090133667
19/11/2025 15:00,Thachin         ,Reach3,84876   ,1.4462759494781494
19/11/2025 15:00,Thachin         ,Reach3,55827   ,0.822655200958252
19/11/2025 16:00,Thachin         ,Reach2,194202  ,5.002986907958984
19/11/2025 16:00,Thachin         ,Reach3,142824  ,2.6974802017211914
19/11/2025 16:00,Thachin         ,Reach3,125488  ,2.093061685562134
19/11/2025 16:00,Thachin         ,Reach3,84876   ,1.4188441038131714
19/11/2025 16:00,Thachin         ,Reach3,55827   ,0.8183879852294922
19/11/2025 17:00,Thachin         ,Reach2,194202  ,5.00451135635376
19/11/2025 17:00,Thachin         ,Reach3,142824  ,2.7236928939819336
19/11/2025 17:00,Thachin         ,Reach3,125488  ,2.113483190536499
19/11/2025 17:00,Thachin         ,Reach3,84876   ,1.3999464511871338
19/11/2025 17:00,Thachin         ,Reach3,55827   ,0.9220200181007385
19/11/2025 18:00,Thachin         ,Reach2,194202  ,5.005425930023193
19/11/2025 18:00,Thachin         ,Reach3,142824  ,2.7486863136291504
19/11/2025 18:00,Thachin         ,Reach3,125488  ,2.130552053451538
19/11/2025 18:00,Thachin         ,Reach3,84876   ,1.4026896953582764
19/11/2025 18:00,Thachin         ,Reach3,55827   ,1.0232136249542236
19/11/2025 19:00,Thachin         ,Reach2,194202  ,5.006340026855469
19/11/2025 19:00,Thachin         ,Reach3,142824  ,2.7718513011932373
19/11/2025 19:00,Thachin         ,Reach3,125488  ,2.1451823711395264
19/11/2025 19:00,Thachin         ,Reach3,84876   ,1.4292072057724
19/11/2025 19:00,Thachin         ,Reach3,55827   ,1.0165079832077026
19/11/2025 20:00,Thachin         ,Reach2,194202  ,5.006645202636719
19/11/2025 20:00,Thachin         ,Reach3,142824  ,2.793187141418457
19/11/2025 20:00,Thachin         ,Reach3,125488  ,2.1601176261901855
19/11/2025 20:00,Thachin         ,Reach3,84876   ,1.4514576196670532
19/11/2025 20:00,Thachin         ,Reach3,55827   ,0.9195815920829773
19/11/2025 21:00,Thachin         ,Reach2,194202  ,5.006645202636719
19/11/2025 21:00,Thachin         ,Reach3,142824  ,2.8133039474487305
19/11/2025 21:00,Thachin         ,Reach3,125488  ,2.176881790161133
19/11/2025 21:00,Thachin         ,Reach3,84876   ,1.4517624378204346
19/11/2025 21:00,Thachin         ,Reach3,55827   ,0.7946136593818665
19/11/2025 22:00,Thachin         ,Reach2,194202  ,5.006340026855469
19/11/2025 22:00,Thachin         ,Reach3,142824  ,2.8322014808654785
19/11/2025 22:00,Thachin         ,Reach3,125488  ,2.1948649883270264
19/11/2025 22:00,Thachin         ,Reach3,84876   ,1.435912847518921
19/11/2025 22:00,Thachin         ,Reach3,55827   ,0.6522720456123352
19/11/2025 23:00,Thachin         ,Reach2,194202  ,5.005730628967285
19/11/2025 23:00,Thachin         ,Reach3,142824  ,2.8498802185058594
19/11/2025 23:00,Thachin         ,Reach3,125488  ,2.212238311767578
19/11/2025 23:00,Thachin         ,Reach3,84876   ,1.4097000360488892
19/11/2025 23:00,Thachin         ,Reach3,55827   ,0.4983479976654053
20/11/2025 00:00,Thachin         ,Reach2,194202  ,5.005120754241943
20/11/2025 00:00,Thachin         ,Reach3,142824  ,2.8666439056396484
20/11/2025 00:00,Thachin         ,Reach3,125488  ,2.227783203125
20/11/2025 00:00,Thachin         ,Reach3,84876   ,1.3761719465255737
20/11/2025 00:00,Thachin         ,Reach3,55827   ,0.35448241233825684
20/11/2025 01:00,Thachin         ,Reach2,194202  ,5.00420618057251
20/11/2025 01:00,Thachin         ,Reach3,142824  ,2.882493495941162
20/11/2025 01:00,Thachin         ,Reach3,125488  ,2.2405848503112793
20/11/2025 01:00,Thachin         ,Reach3,84876   ,1.3374624252319336
20/11/2025 01:00,Thachin         ,Reach3,55827   ,0.21793200075626373
20/11/2025 02:00,Thachin         ,Reach2,194202  ,5.002682685852051
20/11/2025 02:00,Thachin         ,Reach3,142824  ,2.8974287509918213
20/11/2025 02:00,Thachin         ,Reach3,125488  ,2.250643253326416
20/11/2025 02:00,Thachin         ,Reach3,84876   ,1.2966192960739136
20/11/2025 02:00,Thachin         ,Reach3,55827   ,0.08930640667676926
20/11/2025 03:00,Thachin         ,Reach2,194202  ,5.001463413238525
20/11/2025 03:00,Thachin         ,Reach3,142824  ,2.9108400344848633
20/11/2025 03:00,Thachin         ,Reach3,125488  ,2.25795841217041
20/11/2025 03:00,Thachin         ,Reach3,84876   ,1.2557759284973145
20/11/2025 03:00,Thachin         ,Reach3,55827   ,-0.013106400147080421
20/11/2025 04:00,Thachin         ,Reach2,194202  ,4.999634265899658
20/11/2025 04:00,Thachin         ,Reach3,142824  ,2.92303204536438
20/11/2025 04:00,Thachin         ,Reach3,125488  ,2.2625303268432617
20/11/2025 04:00,Thachin         ,Reach3,84876   ,1.2170664072036743
20/11/2025 04:00,Thachin         ,Reach3,55827   ,-0.0441959984600544
20/11/2025 05:00,Thachin         ,Reach2,194202  ,4.997805595397949
20/11/2025 05:00,Thachin         ,Reach3,142824  ,2.9337000846862793
20/11/2025 05:00,Thachin         ,Reach3,125488  ,2.2646639347076416
20/11/2025 05:00,Thachin         ,Reach3,84876   ,1.182319164276123
20/11/2025 05:00,Thachin         ,Reach3,55827   ,0.18989041447639465
20/11/2025 06:00,Thachin         ,Reach2,194202  ,4.99597692489624
20/11/2025 06:00,Thachin         ,Reach3,142824  ,2.943453550338745
20/11/2025 06:00,Thachin         ,Reach3,125488  ,2.2652735710144043
20/11/2025 06:00,Thachin         ,Reach3,84876   ,1.1649456024169922
